Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706510160,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510161,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510162,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510163,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510164,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510165,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510166,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510167,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510168,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510169,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510170,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510171,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510172,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510173,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510174,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510175,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510176,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510177,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510178,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510179,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510180,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510181,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510182,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510183,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510184,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510185,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510186,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510187,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510188,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510189,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510190,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510191,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510192,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510193,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510194,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510195,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510196,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510197,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510198,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510199,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510200,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510201,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510202,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510203,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510204,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510205,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510206,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510207,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510208,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510209,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510210,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510211,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510212,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510213,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510214,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510215,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510216,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510217,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510218,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510219,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510220,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510221,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510222,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510223,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510224,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510225,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510226,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510227,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510228,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510229,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510230,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510231,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510232,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510233,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510234,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510235,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510236,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510237,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510238,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510239,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510240,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510242,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510243,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510244,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510245,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510246,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510247,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510248,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510249,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510250,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510251,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510252,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510253,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510254,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510255,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510256,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510257,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510258,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510259,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510260,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510261,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510262,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510263,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510264,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510265,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510266,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510267,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510268,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510269,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510270,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510271,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510272,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510273,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510274,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510275,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510276,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510277,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510278,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510279,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510280,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510281,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510282,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510283,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510284,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510285,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510286,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510287,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510288,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510289,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
1706510290,0,,Aggregated,57.200000,0.000000,7300,14000,14000,17000,20000,21000,21000,22000,22000,22000,22000,18853,1809,7300.0,9935.05495613698,1.1892689999513095,21942.355931000748,16259.871426298201
